seconds,CO,CO2,PMred,flow,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas,temp,rboxtemp,glastemp,gboxtemp,gasboxRH,PMgrenRH,chiptemp
1.0,-159.624,1663.2399999999998,9966.6,0.0,23.01621,6553.6,6849.0,52767.0,22.448,23.89632,21.472,21.96,17.08023,23.05431,0.0,0.0,373.0,725.0
4.0,31.0176,1155.1519999999998,9966.6,0.0,23.02002,6553.6,7863.0,52800.0,22.448,23.90394,21.227999999999998,21.96,32.69742,23.05812,0.0,0.0,3.0,725.0
7.0,49.766400000000004,628.144,9898.8,0.0,23.02002,6553.6,4672.0,52827.0,22.204,23.90394,21.472,22.204,16.96212,23.06955,0.0,0.0,72.0,726.0
10.0,-45.792,611.116,9966.6,0.0,23.02383,6553.6,7866.0,52851.0,22.692,23.91918,21.472,21.96,30.04185,23.06955,0.0,0.0,372.0,726.0
13.0,28.209600000000002,611.4599999999999,9966.6,0.0,23.02764,6553.6,5030.0,52872.0,22.448,23.93442,21.472,21.96,53.88102,23.07717,0.0,0.0,372.0,726.0
16.0,4.0608,619.8879999999999,9966.6,0.0,23.02383,6553.6,6399.0,52889.0,22.692,23.9268,21.472,22.204,21.96084,23.06955,0.0,0.0,1.0,726.0
19.0,-5.8752,617.824,9966.6,0.0,23.02383,6553.6,7881.0,52905.0,22.448,23.94204,21.472,22.204,40.05834,23.07717,0.0,0.0,372.0,726.0
22.0,12.6144,614.728,9966.6,0.0,23.02764,6553.6,5505.0,52918.0,22.204,23.93823,21.472,22.204,20.38731,23.08098,0.0,0.0,72.0,726.0
25.0,0.9936,611.4599999999999,9966.6,0.0,23.02764,6553.6,7886.0,52929.0,22.448,23.94966,21.472,22.204,36.97986,23.0886,0.0,0.0,2.0,726.0
28.0,3.5424,609.9119999999999,10034.4,0.0,23.03145,6553.6,5163.0,52939.0,22.448,23.95347,21.472,22.204,18.63852,23.0886,0.0,0.0,1.0,727.0
31.0,6.1344,608.192,10034.4,0.0,23.01621,6553.6,7883.0,52948.0,22.692,23.95347,21.227999999999998,21.96,33.62325,23.0886,0.0,0.0,71.0,728.0
34.0,2.5056000000000003,616.448,9898.8,0.0,23.02383,6553.6,4824.0,52954.0,22.448,23.96109,21.472,21.96,17.35455,23.09241,0.0,0.0,0.0,726.0
37.0,4.5360000000000005,603.376,9966.6,0.0,23.00859,6553.6,7878.0,52962.0,22.448,23.98014,21.472,22.204,30.91815,23.10384,0.0,0.0,71.0,726.0
40.0,4.4928,603.548,9966.6,0.0,23.00478,6553.6,4522.0,52967.0,22.204,23.97633,21.472,22.204,16.75257,23.09241,0.0,0.0,70.0,727.0
43.0,3.8880000000000003,612.3199999999999,9966.6,0.0,23.00097,6553.6,7873.0,52972.0,22.448,23.97633,21.716,21.716,29.79801,23.10003,0.0,0.0,0.0,726.0
46.0,4.104,612.3199999999999,10034.4,0.0,23.00859,6553.6,5578.0,52976.0,22.448,23.97633,21.472,21.96,52.59324,23.09622,0.0,0.0,70.0,726.0
49.0,3.8448,611.976,10034.4,0.0,23.00478,6553.6,6425.0,52979.0,22.448,23.99157,21.472,21.96,21.89988,23.11146,0.0,0.0,1.0,726.0
52.0,4.1904,603.376,10034.4,0.0,23.00478,6553.6,7890.0,52982.0,22.692,23.99157,21.227999999999998,21.96,40.16502,23.11146,0.0,0.0,70.0,727.0
55.0,4.2336,603.204,9966.6,0.0,22.99716,6553.6,5548.0,52983.0,22.448,23.99538,21.472,21.96,20.53971,23.11908,0.0,0.0,0.0,726.0
58.0,4.1472,603.204,10034.4,0.0,23.00478,6553.6,7895.0,52987.0,22.448,24.003,21.472,21.96,37.3761,23.11527,0.0,0.0,1.0,726.0
61.0,4.0176,603.376,10034.4,0.0,23.00097,6553.6,5237.0,52988.0,22.692,24.01062,21.472,21.96,19.02714,23.12289,0.0,0.0,0.0,727.0
64.0,3.9312,603.548,10034.4,0.0,22.98954,6553.6,7893.0,52990.0,22.692,24.00681,21.227999999999998,22.204,34.51098,23.11908,0.0,0.0,0.0,727.0
67.0,4.0608,625.564,9966.6,0.0,22.98573,6553.6,4934.0,52991.0,22.692,24.01443,21.472,22.204,17.71269,23.1267,0.0,0.0,0.0,727.0
70.0,4.0608,603.548,9898.8,0.0,23.00478,6553.6,7890.0,52994.0,22.448,24.01824,21.472,21.96,31.75254,23.13051,0.0,0.0,0.0,726.0
73.0,4.104,603.548,10034.4,0.0,22.98954,6553.6,4651.0,52994.0,22.692,24.02967,21.227999999999998,22.204,16.9545,23.13813,0.0,0.0,1.0,728.0
76.0,3.8016,603.376,10034.4,0.0,22.98954,6553.6,7883.0,52993.0,22.692,24.03729,21.227999999999998,21.96,30.18663,23.1267,0.0,0.0,1.0,727.0
79.0,4.104,625.564,9966.6,0.0,22.99716,6553.6,4410.0,52995.0,22.448,24.03729,21.472,21.96,16.8021,23.13432,0.0,0.0,0.0,726.0
82.0,4.1472,612.1479999999999,9966.6,0.0,22.99716,6553.6,7884.0,52994.0,22.448,24.04872,21.472,21.96,30.04185,23.14194,0.0,0.0,0.0,726.0
85.0,3.8880000000000003,612.1479999999999,10034.4,0.0,22.98954,6553.6,4369.0,52996.0,22.448,24.05253,21.472,21.716,16.90497,23.14956,0.0,0.0,0.0,726.0
88.0,3.9312,612.1479999999999,9898.8,0.0,22.99335,6553.6,7884.0,52995.0,22.448,24.05634,21.472,22.204,30.31998,23.14956,0.0,0.0,0.0,727.0
91.0,3.9312,603.548,10034.4,0.0,22.99716,6553.6,4368.0,52996.0,22.448,24.06396,21.716,22.204,16.98879,23.15718,0.0,0.0,0.0,726.0
94.0,4.0608,603.7199999999999,9966.6,0.0,22.99335,6553.6,7884.0,52996.0,22.448,24.06396,21.716,21.96,30.49905,23.15337,0.0,0.0,9.0,727.0
97.0,3.9744,603.376,9898.8,0.0,22.99716,6553.6,4341.0,52996.0,22.204,24.07158,21.472,21.96,17.0307,23.15718,0.0,0.0,0.0,727.0
100.0,3.8880000000000003,603.7199999999999,9966.6,0.0,22.99335,6553.6,7886.0,52998.0,22.448,24.07158,21.472,21.716,30.84195,23.16099,0.0,0.0,70.0,727.0
103.0,3.7584000000000004,603.548,9966.6,0.0,23.00097,6553.6,4548.0,52996.0,22.692,24.07539,21.716,21.96,16.78686,23.16861,0.0,0.0,69.0,728.0
106.0,4.276800000000001,603.376,9966.6,0.0,23.00097,6553.6,7885.0,52997.0,22.692,24.08301,21.472,21.96,29.93898,23.15337,0.0,0.0,71.0,727.0
109.0,3.8448,616.62,9966.6,0.0,22.99716,6553.6,4746.0,52997.0,22.692,24.09063,21.472,21.716,54.7878,23.18004,0.0,0.0,370.0,727.0
112.0,3.9744,616.7919999999999,9898.8,0.0,23.00097,6553.6,6415.0,52997.0,22.692,24.09825,21.716,21.96,22.06371,23.18004,0.0,0.0,70.0,727.0
115.0,3.8448,603.376,9898.8,0.0,22.99716,6553.6,7894.0,52997.0,22.448,24.10206,21.716,22.204,40.45077,23.18766,0.0,0.0,370.0,726.0
118.0,4.0608,603.7199999999999,9966.6,0.0,23.00859,6553.6,5629.0,52997.0,22.692,24.10587,21.472,22.204,20.91309,23.19147,0.0,0.0,70.0,727.0
121.0,3.8016,603.7199999999999,9966.6,0.0,23.00097,6553.6,7903.0,52999.0,22.692,24.1173,21.472,22.204,38.11905,23.18385,0.0,0.0,369.0,727.0
124.0,4.104,604.064,9966.6,0.0,23.02383,6553.6,5362.0,52997.0,22.448,24.1173,21.96,21.96,19.66341,23.18004,0.0,0.0,69.0,727.0
127.0,3.9312,608.02,9898.8,0.0,23.02002,6553.6,7902.0,52998.0,22.692,24.13254,21.472,22.204,35.82543,23.19147,0.0,0.0,69.0,727.0
130.0,3.7584000000000004,594.948,10034.4,0.0,23.02002,6553.6,5112.0,52997.0,22.692,24.12492,21.716,22.204,18.40992,23.19528,0.0,0.0,69.0,728.0
133.0,4.0176,603.548,9966.6,0.0,23.02764,6553.6,7899.0,52998.0,22.692,24.14778,21.472,21.96,33.33369,23.19528,0.0,0.0,70.0,727.0
136.0,3.7584000000000004,603.376,9966.6,0.0,23.03907,6553.6,4853.0,52997.0,22.692,24.14016,21.716,21.716,17.44599,23.19528,0.0,0.0,70.0,727.0
139.0,4.0176,594.6039999999999,9966.6,0.0,23.0505,6553.6,7894.0,52998.0,22.448,24.14778,21.716,22.204,31.26486,23.19909,0.0,0.0,70.0,728.0
142.0,3.8448,595.12,9966.6,0.0,23.06193,6553.6,4637.0,52997.0,22.692,24.16302,21.716,22.204,16.96974,23.2029,0.0,0.0,70.0,727.0
145.0,3.9312,603.548,9898.8,0.0,23.06574,6553.6,7891.0,52997.0,22.936,24.1554,21.716,22.448,30.31617,23.20671,0.0,0.0,69.0,728.0
148.0,3.9744,594.948,10034.4,0.0,23.06574,6553.6,4385.0,52998.0,22.448,24.16302,21.472,21.96,16.95069,23.20671,0.0,0.0,71.0,727.0
151.0,3.8448,594.948,10034.4,0.0,23.07717,6553.6,7890.0,52997.0,22.692,24.16683,21.716,21.96,30.47619,23.21052,0.0,0.0,70.0,728.0
154.0,3.7152000000000003,595.12,10034.4,0.0,23.07717,6553.6,4471.0,52999.0,22.692,24.16683,21.716,22.204,16.82877,23.218140000000002,0.0,0.0,70.0,727.0
157.0,4.0608,603.548,9966.6,0.0,23.07717,6553.6,7890.0,52997.0,22.936,24.18588,21.716,21.96,30.12948,23.22195,0.0,0.0,70.0,727.0
160.0,3.8016,603.8919999999999,10034.4,0.0,23.08098,6553.6,4441.0,52999.0,22.936,24.18207,21.96,22.204,16.83639,23.218140000000002,0.0,0.0,70.0,728.0
163.0,3.8016,594.948,10034.4,0.0,23.0886,6553.6,7890.0,52997.0,22.692,24.18588,21.716,21.96,30.18282,23.22957,0.0,0.0,71.0,728.0
166.0,3.8880000000000003,603.7199999999999,10034.4,0.0,23.0886,6553.6,4429.0,52998.0,22.692,24.1935,21.472,21.96,16.86687,23.22195,0.0,0.0,71.0,728.0
169.0,3.7152000000000003,599.2479999999999,9966.6,0.0,23.0886,6553.6,7890.0,52998.0,22.936,24.20112,21.96,21.96,30.23616,23.237190000000002,0.0,0.0,70.0,728.0
172.0,3.8448,612.664,10034.4,0.0,23.0886,6553.6,4439.0,52999.0,22.936,24.20493,21.716,21.96,16.84401,23.237190000000002,0.0,0.0,70.0,729.0
175.0,3.7584000000000004,603.7199999999999,9966.6,0.0,23.07717,6553.6,7891.0,52999.0,22.936,24.21255,21.96,21.96,30.20568,23.24481,0.0,0.0,70.0,727.0
178.0,3.672,603.8919999999999,9966.6,0.0,23.06955,6553.6,4454.0,52999.0,22.692,24.21255,21.96,21.96,16.82115,23.23338,0.0,0.0,69.0,728.0
181.0,3.9312,616.7919999999999,9966.6,0.0,23.07717,6553.6,7891.0,52999.0,22.936,24.22398,21.96,22.204,30.15615,23.237190000000002,0.0,0.0,69.0,728.0
184.0,3.7152000000000003,617.136,10034.4,0.0,23.06955,6553.6,4416.0,52999.0,22.692,24.2316,21.716,22.448,16.88211,23.25243,0.0,0.0,70.0,729.0
187.0,3.672,617.308,9966.6,0.0,23.06574,6553.6,7892.0,52998.0,22.692,24.23922,21.716,21.96,30.35427,23.26005,0.0,0.0,70.0,727.0
190.0,3.8880000000000003,603.7199999999999,9966.6,0.0,23.06574,6553.6,4439.0,52998.0,22.448,24.24303,21.716,21.96,16.87068,23.256240000000002,0.0,0.0,70.0,727.0
193.0,3.7152000000000003,594.948,10102.199999999999,0.0,23.07336,6553.6,7895.0,52998.0,22.448,24.24303,21.716,22.204,30.2514,23.26005,0.0,0.0,69.0,729.0
196.0,3.4992,594.776,10034.4,0.0,23.06574,6553.6,4450.0,52998.0,22.692,24.25446,21.716,22.204,16.84782,23.27148,0.0,0.0,70.0,728.0
199.0,3.8448,594.948,9966.6,0.0,23.06193,6553.6,7894.0,52997.0,22.692,24.25065,21.716,21.96,30.21711,23.26767,0.0,0.0,69.0,729.0
202.0,3.5856000000000003,603.8919999999999,10034.4,0.0,23.06574,6553.6,4448.0,52998.0,22.692,24.25065,21.472,22.204,16.82877,23.27148,0.0,0.0,70.0,728.0
205.0,3.672,603.7199999999999,10034.4,0.0,23.05812,6553.6,7893.0,52999.0,22.692,24.2697,21.716,21.96,30.20949,23.26767,0.0,0.0,70.0,728.0
208.0,3.7584000000000004,603.7199999999999,9898.8,0.0,23.05812,6553.6,4447.0,52996.0,22.936,24.27732,21.716,22.204,16.84401,23.27148,0.0,0.0,70.0,728.0
211.0,3.4128000000000003,612.664,9966.6,0.0,23.0505,6553.6,7896.0,52998.0,22.936,24.28113,21.96,22.204,30.24759,23.275290000000002,0.0,0.0,70.0,728.0
214.0,3.8016,603.7199999999999,9966.6,0.0,23.05431,6553.6,4462.0,52998.0,22.936,24.28875,21.716,21.96,16.85925,23.2791,0.0,0.0,69.0,728.0
217.0,3.4992,604.064,9898.8,0.0,23.05431,6553.6,7894.0,52999.0,22.936,24.29256,21.96,21.96,30.25521,23.28291,0.0,0.0,69.0,728.0
220.0,3.4560000000000004,604.064,9898.8,0.0,23.04288,6553.6,4478.0,52998.0,22.936,24.29637,21.716,22.204,16.83639,23.28291,0.0,0.0,69.0,728.0
223.0,3.6288,604.064,9898.8,0.0,23.0505,6553.6,7895.0,52997.0,22.936,24.30018,21.96,22.204,30.16758,23.294340000000002,0.0,0.0,69.0,728.0
226.0,3.6288,604.064,9966.6,0.0,23.03907,6553.6,4481.0,52999.0,22.692,24.30399,21.716,22.204,16.83258,23.294340000000002,0.0,0.0,70.0,728.0
229.0,3.4992,590.8199999999999,10034.4,0.0,23.04669,6553.6,7895.0,52997.0,22.936,24.31542,21.716,22.204,30.20568,23.29815,0.0,0.0,68.0,728.0
232.0,3.4992,590.8199999999999,9898.8,0.0,23.04288,6553.6,4463.0,52997.0,22.936,24.31923,21.96,22.204,16.83258,23.294340000000002,0.0,0.0,69.0,728.0
235.0,3.4992,591.3359999999999,9966.6,0.0,23.0505,6553.6,7894.0,52999.0,22.936,24.32685,21.96,22.204,30.20568,23.30196,0.0,0.0,68.0,728.0
238.0,3.3696,605.9559999999999,9898.8,0.0,23.04669,6553.6,4473.0,52998.0,22.692,24.33066,21.96,22.204,16.85544,23.29815,0.0,0.0,69.0,729.0
241.0,3.4992,607.6759999999999,9966.6,0.0,23.0505,6553.6,7897.0,52998.0,22.936,24.33447,21.716,22.204,30.25521,23.313390000000002,0.0,0.0,69.0,728.0
244.0,3.3264,609.568,9898.8,0.0,23.05431,6553.6,4465.0,52998.0,22.936,24.33828,21.96,22.204,16.86306,23.30958,0.0,0.0,68.0,730.0
247.0,3.4128000000000003,611.632,9966.6,0.0,23.05431,6553.6,7896.0,52998.0,23.18,24.34971,21.96,21.96,30.30093,23.3172,0.0,0.0,68.0,729.0
250.0,3.4128000000000003,603.7199999999999,9966.6,0.0,23.05812,6553.6,4479.0,52997.0,22.692,24.35733,21.716,21.96,16.86687,23.3172,0.0,0.0,69.0,729.0
253.0,3.3696,613.0079999999999,9966.6,0.0,23.06193,6553.6,7897.0,52998.0,22.692,24.35352,21.716,22.204,30.25521,23.30958,0.0,0.0,68.0,729.0
256.0,3.5424,603.8919999999999,9831.0,0.0,23.05812,6553.6,4440.0,52998.0,22.936,24.35733,21.96,22.448,16.92021,23.32101,0.0,0.0,68.0,728.0
259.0,3.4128000000000003,603.8919999999999,9898.8,0.0,23.05431,6553.6,7897.0,52999.0,23.18,24.37257,21.716,22.204,30.46095,23.32482,0.0,0.0,69.0,729.0
262.0,3.3264,603.8919999999999,9966.6,0.0,23.0505,6553.6,4546.0,52998.0,22.692,24.36495,21.716,22.204,16.85163,23.32863,0.0,0.0,68.0,729.0
265.0,3.1968,603.8919999999999,10034.4,0.0,23.05431,6553.6,7899.0,52998.0,23.18,24.37257,21.716,22.204,30.23997,23.332440000000002,0.0,0.0,68.0,728.0
268.0,3.3696,603.8919999999999,9966.6,0.0,23.06193,6553.6,4454.0,52999.0,22.936,24.384,21.716,21.96,16.88592,23.32101,0.0,0.0,69.0,730.0
271.0,2.8512,604.064,10034.4,0.0,23.06574,6553.6,7899.0,52997.0,22.936,24.38019,21.96,21.96,30.369510000000002,23.34006,0.0,0.0,68.0,729.0
274.0,3.3264,604.236,9966.6,0.0,23.05812,6553.6,4449.0,52999.0,22.936,24.39162,21.716,21.96,16.92021,23.34006,0.0,0.0,68.0,728.0
277.0,3.5856000000000003,594.948,9966.6,0.0,23.06574,6553.6,7899.0,52997.0,22.936,24.40686,21.716,22.204,30.43047,23.34768,0.0,0.0,68.0,729.0
280.0,3.1536,595.12,9966.6,0.0,23.06574,6553.6,4495.0,52997.0,23.424,24.40305,21.96,21.96,16.90116,23.33625,0.0,0.0,68.0,730.0
283.0,3.1104000000000003,586.0039999999999,9966.6,0.0,23.06955,6553.6,7900.0,52998.0,22.936,24.41067,21.716,21.96,30.38094,23.3553,0.0,0.0,68.0,728.0
286.0,3.24,595.4639999999999,10034.4,0.0,23.06193,6553.6,4470.0,52999.0,23.18,24.40305,21.96,22.204,16.93164,23.34768,0.0,0.0,67.0,729.0
289.0,3.24,581.704,9966.6,0.0,23.08098,6553.6,7900.0,52998.0,23.18,24.41448,21.716,22.204,30.4419,23.3553,0.0,0.0,68.0,729.0
292.0,3.024,582.048,9966.6,0.0,23.07336,6553.6,4451.0,52997.0,22.936,24.425910000000002,21.96,22.448,16.96593,23.36292,0.0,0.0,68.0,730.0
295.0,3.5424,594.948,9898.8,0.0,23.07336,6553.6,7901.0,52998.0,22.936,24.4221,21.96,21.96,30.579060000000002,23.35911,0.0,0.0,68.0,729.0
298.0,3.0672,586.1759999999999,9898.8,0.0,23.08098,6553.6,4589.0,52998.0,23.18,24.44115,22.204,22.204,16.93545,23.35911,0.0,0.0,69.0,730.0
301.0,3.1536,595.12,10034.4,0.0,23.08479,6553.6,7900.0,52998.0,22.936,24.44115,21.96,22.204,30.369510000000002,23.36292,0.0,0.0,68.0,729.0
304.0,2.8080000000000003,586.1759999999999,9966.6,0.0,23.09241,6553.6,4439.0,52999.0,22.692,24.44877,21.96,22.448,16.97736,23.36673,0.0,0.0,68.0,729.0
307.0,3.1104000000000003,586.1759999999999,9966.6,0.0,23.09241,6553.6,7902.0,52997.0,23.18,24.44115,21.96,22.204,30.58668,23.37816,0.0,0.0,68.0,729.0
310.0,3.024,586.348,9898.8,0.0,23.10384,6553.6,4573.0,52998.0,23.18,24.45258,21.96,22.204,16.92021,23.37435,0.0,0.0,68.0,729.0
313.0,3.1968,595.12,9898.8,0.0,23.10384,6553.6,7901.0,52998.0,22.936,24.464010000000002,21.96,22.204,30.37332,23.37816,0.0,0.0,69.0,729.0
316.0,2.9808000000000003,586.348,9898.8,0.0,23.09622,6553.6,4488.0,52997.0,22.936,24.47163,21.96,21.96,16.90116,23.38197,0.0,0.0,68.0,729.0
319.0,3.1536,586.1759999999999,9898.8,0.0,23.11908,6553.6,7902.0,52999.0,22.936,24.47544,21.96,22.448,30.407610000000002,23.37816,0.0,0.0,68.0,729.0
322.0,2.8080000000000003,586.1759999999999,10034.4,0.0,23.11527,6553.6,4548.0,52999.0,22.936,24.47544,21.96,22.204,16.88973,23.38197,0.0,0.0,69.0,730.0
325.0,2.8080000000000003,586.1759999999999,10034.4,0.0,23.11908,6553.6,7902.0,52997.0,22.936,24.48687,21.716,22.204,30.34665,23.389590000000002,0.0,0.0,69.0,730.0
328.0,2.9808000000000003,586.1759999999999,9898.8,0.0,23.13051,6553.6,4495.0,52999.0,22.936,24.49068,21.96,22.204,16.90497,23.389590000000002,0.0,0.0,70.0,729.0
331.0,3.0672,586.1759999999999,10034.4,0.0,23.13432,6553.6,7903.0,52999.0,23.424,24.4983,21.96,22.448,30.42285,23.39721,0.0,0.0,70.0,729.0
334.0,3.024,595.2919999999999,9966.6,0.0,23.15337,6553.6,4535.0,52998.0,22.936,24.49449,21.96,22.204,16.93926,23.39721,0.0,0.0,70.0,729.0
337.0,3.024,595.12,10034.4,0.0,23.1648,6553.6,7902.0,52998.0,23.18,24.502110000000002,21.96,22.448,30.43809,23.40102,0.0,0.0,71.0,729.0
340.0,2.6352,595.4639999999999,9966.6,0.0,23.17623,6553.6,4564.0,52998.0,22.936,24.50592,22.204,22.448,16.93545,23.40483,0.0,0.0,70.0,730.0
343.0,3.1536,595.12,10034.4,0.0,23.20671,6553.6,7904.0,52998.0,22.936,24.51354,21.96,22.204,30.41904,23.40102,0.0,0.0,71.0,730.0
346.0,2.5488,604.4079999999999,9966.6,0.0,23.22195,6553.6,4556.0,52997.0,22.936,24.521160000000002,21.96,21.96,16.92021,23.40864,0.0,0.0,72.0,729.0
349.0,2.7648,612.8359999999999,10034.4,0.0,23.23338,6553.6,7904.0,52998.0,22.936,24.52497,21.96,22.448,30.39618,23.41626,0.0,0.0,71.0,730.0
352.0,2.8080000000000003,612.8359999999999,10034.4,0.0,23.26005,6553.6,4553.0,52998.0,23.18,24.53259,21.96,22.204,16.92402,23.40864,0.0,0.0,71.0,730.0
355.0,2.6784000000000003,613.0079999999999,10034.4,0.0,23.294340000000002,6553.6,7902.0,52999.0,23.18,24.53259,22.204,21.96,30.43809,23.42007,0.0,0.0,72.0,729.0
358.0,2.7216,622.1239999999999,9966.6,0.0,23.32863,6553.6,4551.0,52999.0,23.424,24.54402,22.204,22.204,16.92783,23.42388,0.0,0.0,72.0,729.0
361.0,2.6352,621.952,9966.6,0.0,23.35911,6553.6,7904.0,52998.0,23.424,24.540210000000002,21.96,22.204,30.45333,23.42769,0.0,0.0,73.0,729.0
364.0,2.7648,621.952,9966.6,0.0,23.39721,6553.6,4567.0,52998.0,22.936,24.54402,21.96,22.204,16.93926,23.43531,0.0,0.0,73.0,730.0
367.0,2.8512,621.952,9966.6,0.0,23.43531,6553.6,7904.0,52998.0,23.18,24.55164,22.204,22.204,30.45714,23.43531,0.0,0.0,73.0,730.0
370.0,2.9376,630.7239999999999,10034.4,0.0,23.46579,6553.6,4571.0,52997.0,23.18,24.559260000000002,22.204,22.204,16.95831,23.4315,0.0,0.0,72.0,730.0
373.0,2.5488,643.7959999999999,10102.199999999999,0.0,23.5077,6553.6,7904.0,52998.0,22.936,24.56688,21.96,22.448,30.51429,23.43912,0.0,0.0,74.0,730.0
376.0,2.8512,644.4839999999999,10102.199999999999,0.0,23.54199,6553.6,4595.0,52998.0,23.18,24.56688,22.204,22.204,16.96593,23.43912,0.0,0.0,74.0,729.0
379.0,3.1968,653.084,10034.4,0.0,23.59533,6553.6,7905.0,52998.0,23.18,24.5745,22.204,22.204,30.48762,23.45817,0.0,0.0,74.0,731.0
382.0,3.1104000000000003,662.0279999999999,10034.4,0.0,23.62962,6553.6,4592.0,52998.0,22.936,24.58212,21.716,22.448,16.97736,23.44293,0.0,0.0,75.0,730.0
385.0,3.672,670.6279999999999,10102.199999999999,0.0,23.66772,6553.6,7904.0,52999.0,23.18,24.58593,22.204,22.204,30.5181,23.45817,0.0,0.0,74.0,730.0
388.0,4.8384,679.5719999999999,9966.6,0.0,23.69439,6553.6,4593.0,52998.0,23.18,24.58974,21.716,22.204,16.97355,23.45436,0.0,0.0,375.0,730.0
391.0,6.1776,692.8159999999999,9966.6,0.0,23.72487,6553.6,7905.0,52999.0,22.936,24.597360000000002,22.204,21.96,30.49143,23.45055,0.0,0.0,374.0,730.0
394.0,6.3072,710.704,10102.199999999999,0.0,23.7363,6553.6,4596.0,52998.0,23.18,24.59355,22.204,22.204,17.00784,23.45817,0.0,0.0,375.0,730.0
397.0,7.2576,710.704,9966.6,0.0,23.74773,6553.6,7905.0,52999.0,22.936,24.60498,21.96,22.204,30.56763,23.45436,0.0,0.0,374.0,729.0
400.0,6.3072,719.8199999999999,10034.4,0.0,23.7744,6553.6,4622.0,52999.0,23.18,24.60879,21.96,21.96,17.02689,23.45436,0.0,0.0,374.0,730.0
403.0,6.3072,741.664,10034.4,0.0,23.78964,6553.6,7905.0,52998.0,23.18,24.62022,21.96,22.448,30.598110000000002,23.46198,0.0,0.0,375.0,730.0
406.0,5.9184,750.9519999999999,9966.6,0.0,23.79726,6553.6,4625.0,52997.0,23.18,24.62022,21.96,22.448,17.01546,23.4696,0.0,0.0,373.0,730.0
409.0,5.9184,759.5519999999999,10034.4,0.0,23.80869,6553.6,7907.0,52999.0,23.18,24.62784,22.204,22.448,30.56763,23.47341,0.0,0.0,374.0,730.0
412.0,6.436800000000001,772.968,9898.8,0.0,23.80869,6553.6,4618.0,52999.0,23.18,24.63546,22.204,22.448,17.03451,23.47722,0.0,0.0,372.0,731.0
415.0,6.9984,768.6679999999999,10034.4,0.0,23.8125,6553.6,7906.0,52998.0,23.18,24.63927,22.204,22.204,30.5943,23.47722,0.0,0.0,372.0,729.0
418.0,6.48,782.084,9898.8,0.0,23.80107,41.300000000000004,4643.0,52998.0,23.424,24.64308,21.96,22.448,17.05356,23.48484,0.0,0.0,1.0,730.0
421.0,6.436800000000001,791.1999999999999,10034.4,0.0,23.79726,35.300000000000004,7905.0,52998.0,22.936,24.6507,22.204,21.96,30.69336,23.49246,0.0,0.0,2.0,730.0
424.0,5.7024,791.1999999999999,10034.4,0.0,23.80107,29.1,4650.0,52999.0,22.936,24.65451,22.204,22.448,17.08785,23.48865,0.0,0.0,3.0,730.0
427.0,5.2704,791.544,10102.199999999999,0.0,23.79726,30.1,7906.0,52998.0,23.424,24.66213,22.204,22.448,30.72765,23.49627,0.0,0.0,2.0,732.0
430.0,5.1408000000000005,791.8879999999999,10102.199999999999,0.0,23.80869,28.0,4660.0,52997.0,23.18,24.66213,21.96,22.448,17.08785,23.48865,0.0,0.0,2.0,731.0
433.0,6.048,791.7159999999999,9966.6,0.0,23.8125,28.200000000000003,7904.0,52998.0,23.424,24.66213,22.204,22.204,30.72384,23.49246,0.0,0.0,3.0,731.0
436.0,5.832000000000001,792.232,9966.6,0.0,23.8125,28.1,4664.0,52998.0,23.424,24.66975,22.204,22.448,17.06499,23.50008,0.0,0.0,2.0,730.0
439.0,5.9184,801.52,10034.4,0.0,23.80488,28.700000000000003,7904.0,52998.0,23.18,24.67737,21.96,22.692,30.68955,23.50008,0.0,0.0,1.0,729.0
442.0,5.2272,801.8639999999999,10034.4,0.0,23.80488,30.900000000000002,4660.0,52999.0,23.18,24.68118,22.204,22.204,17.09166,23.49246,0.0,0.0,1.0,730.0
445.0,5.0544,811.324,10034.4,0.0,23.79726,29.1,7905.0,52999.0,23.18,24.68499,22.204,22.204,30.73908,23.50389,0.0,0.0,2.0,730.0
448.0,5.1408000000000005,811.6679999999999,10034.4,0.0,23.79345,30.1,4671.0,52997.0,23.424,24.6888,22.204,22.448,17.12595,23.5077,0.0,0.0,1.0,730.0
451.0,4.9248,803.4119999999999,9966.6,0.0,23.78202,30.6,7906.0,52999.0,22.936,24.69642,21.716,22.204,30.81147,23.51532,0.0,0.0,2.0,730.0
454.0,5.1408000000000005,803.068,9966.6,0.0,23.7744,30.200000000000003,4682.0,52997.0,23.424,24.70785,21.96,21.96,17.1831,23.51532,0.0,0.0,0.0,731.0
457.0,5.4432,801.8639999999999,9966.6,0.0,23.76297,31.200000000000003,7907.0,52998.0,23.424,24.70785,22.204,22.204,30.91434,23.51913,0.0,0.0,0.0,731.0
460.0,5.5296,799.4559999999999,9966.6,0.0,23.75154,31.200000000000003,4696.0,52998.0,23.424,24.71166,22.204,22.204,17.19834,23.51151,0.0,0.0,1.0,730.0
463.0,5.5728,804.7879999999999,10034.4,0.0,23.74773,31.200000000000003,7907.0,52999.0,23.424,24.71166,22.204,22.448,30.95244,23.51532,0.0,0.0,9.0,730.0
466.0,5.6160000000000005,802.208,10034.4,0.0,23.74392,30.8,4697.0,52998.0,23.18,24.73071,22.204,22.204,17.20596,23.51532,0.0,0.0,0.0,730.0
